latitude,longitude,cluster
37.78605,-122.41101,0
37.78548,-122.41129,0
37.78246,-122.4107,0
37.78209,-122.41253,0
37.78165,-122.41704,0
37.78019,-122.41875,0
37.77983,-122.42243,0
37.77862,-122.43179,0
37.77374,-122.43278,0
37.77272,-122.44089,0
37.77158,-122.4495,0
37.76838,-122.45335,0
37.76377,-122.45413,0
37.76406,-122.45423,0
37.76418,-122.456,0
37.76363,-122.45733,0
37.76257,-122.46102,0
37.76375,-122.46095,0
37.76279,-122.46052,0
37.76383,-122.45728,0
37.76383,-122.45728,0
37.76386,-122.45726,0
37.76464,-122.45178,0
37.76897,-122.44784,0
37.77167,-122.44567,0
37.78409,-122.4474,0
37.78705,-122.441,0
37.78861,-122.42845,0
37.78912,-122.42474,0
37.78975,-122.42204,0
37.79028,-122.4158,0
37.79095,-122.41023,0
37.7918,-122.40494,0
37.79431,-122.39944,0
37.79644,-122.40026,0
37.7979,-122.39978,0
37.80095,-122.40033,0
37.801,-122.40035,0
37.7996,-122.40004,0
37.79716,-122.39798,0
37.79332,-122.39674,0
37.79098,-122.40018,0
37.78885,-122.40191,0
37.78817,-122.40269,0
37.78664,-122.40461,0
37.78485,-122.40702,0
37.78285,-122.40646,0
37.78284,-122.40647,0
37.78444,-122.40446,0
37.78501,-122.40484,0
37.78599,-122.4063,0
37.78744,-122.40665,0
37.78767,-122.41309,0
37.78675,-122.4198,0
37.78685,-122.42253,0
37.78639,-122.42355,0
37.78559,-122.42961,0
37.78488,-122.4351,0
37.78555,-122.43658,0
37.7877,-122.44035,0
37.78482,-122.43971,0
37.7827,-122.43933,0
37.78169,-122.43911,0
37.77776,-122.4383,0
37.77666,-122.43965,0
37.77617,-122.44318,0
37.77507,-122.45192,0
37.77471,-122.45498,0
37.77448,-122.4567,0
37.77424,-122.45873,0
37.78114,-122.46197,0
37.78126,-122.46163,0
37.78126,-122.46163,0
37.78126,-122.46163,0
37.78125,-122.45625,0
37.77726,-122.45514,0
37.77444,-122.45454,0
37.77062,-122.45381,0
37.76846,-122.45336,0
37.76883,-122.44901,0
37.7671,-122.44634,0
37.76374,-122.44643,0
37.76374,-122.44643,0
37.76625,-122.4462,0
37.76488,-122.44756,0
37.7616,-122.44663,0
37.76043,-122.44682,0
37.75875,-122.44847,0
37.75613,-122.44434,0
37.75297,-122.44467,0
37.75226,-122.44457,0
37.75185,-122.44447,0
37.75058,-122.44566,0
37.74675,-122.44462,0
37.74692,-122.44395,0
37.74713,-122.44368,0
37.74866,-122.43781,0
37.74894,-122.43368,0
37.75,-122.43176,0
37.75,-122.43176,0
37.75133,-122.43197,0
37.75129,-122.43192,0
37.75128,-122.43191,0
37.75128,-122.43191,0
37.75132,-122.4319,0
37.75127,-122.43199,0
37.75127,-122.43198,0
37.75134,-122.43197,0
37.7514,-122.43194,0
37.75131,-122.43193,0
37.75129,-122.43193,0
37.75129,-122.43192,0
37.75128,-122.43191,0
37.75134,-122.43191,0
37.75137,-122.43193,0
37.75132,-122.43192,0
37.75139,-122.43192,0
37.75131,-122.43189,0
37.75134,-122.43194,0
37.75134,-122.43194,0
37.75132,-122.43195,0
37.7513,-122.43198,0
37.75142,-122.43198,0
37.75159,-122.4297,0
37.75012,-122.42727,0
37.74876,-122.4229,0
37.74818,-122.41796,0
37.74822,-122.41679,0
37.74822,-122.41679,0
37.74829,-122.41361,0
37.75173,-122.39505,0
37.75172,-122.39505,0
37.75172,-122.39506,0
37.75172,-122.39506,0
37.75196,-122.39488,0
37.75169,-122.39488,0
37.75173,-122.39489,0
37.75129,-122.3952,0
37.75133,-122.39532,0
37.75137,-122.39535,0
37.75157,-122.39529,0
37.75155,-122.39526,0
37.75154,-122.39525,0
37.75155,-122.39527,0
37.75163,-122.39528,0
37.75193,-122.39374,0
37.74971,-122.39652,0
37.74941,-122.40156,0
37.74814,-122.40311,0
37.74313,-122.40508,0
37.73894,-122.40693,0
37.73351,-122.40491,0
37.73106,-122.40203,0
37.73244,-122.40132,0
37.73244,-122.40131,0
37.73345,-122.40225,0
37.73273,-122.40495,0
37.73157,-122.4052,0
37.74256,-122.40693,0
37.75567,-122.40322,0
37.76909,-122.4055,0
37.78012,-122.39983,0
37.78347,-122.40241,0
37.78731,-122.40039,0
37.79029,-122.40202,0
37.794,-122.40301,0
37.79455,-122.40305,0
37.79822,-122.40399,0
37.79636,-122.41793,0
37.79598,-122.42156,0
37.79324,-122.4214,0
37.793,-122.42338,0
37.79299,-122.42337,0
37.79002,-122.42394,0
37.79001,-122.42396,0
37.78967,-122.42024,0
37.79096,-122.41194,0
37.79202,-122.40366,0
37.79224,-122.40047,0
37.79215,-122.39781,0
37.79225,-122.39778,0
37.79242,-122.39775,0
37.79234,-122.39805,0
37.79254,-122.39773,0
37.79259,-122.39759,0
37.79245,-122.39769,0
37.79241,-122.39784,0
37.79212,-122.39812,0
37.79275,-122.39757,0
37.79248,-122.3978,0
37.79261,-122.39779,0
37.79229,-122.39819,0
37.79192,-122.39875,0
37.79431,-122.39815,0
37.79547,-122.39871,0
37.79498,-122.39973,0
37.79432,-122.39963,0
37.79499,-122.39662,0
37.79497,-122.39661,0
37.79499,-122.39659,0
37.79508,-122.39647,0
37.79505,-122.39654,0
37.79499,-122.39664,0
37.79494,-122.39665,0
37.79489,-122.39663,0
37.79404,-122.39593,0
37.79333,-122.39299,0
37.79276,-122.39411,0
37.79267,-122.39504,0
37.79383,-122.3941,0
37.79354,-122.39452,0
37.79338,-122.39447,0
37.79354,-122.3945,0
37.79352,-122.39447,0
37.79336,-122.39451,0
37.79309,-122.39473,0
37.79348,-122.39411,0
37.79303,-122.39452,0
37.79332,-122.39446,0
37.7939,-122.39393,0
37.794,-122.3938,0
37.79342,-122.39443,0
37.79349,-122.3944,0
37.79332,-122.39461,0
37.79335,-122.39455,0
37.79291,-122.39507,0
37.79318,-122.39462,0
37.79335,-122.39447,0
37.79315,-122.39496,0
37.79195,-122.39648,0
37.79361,-122.39908,0
37.79234,-122.40411,0
37.79083,-122.40441,0
37.78995,-122.41058,0
37.78985,-122.41077,0
37.78991,-122.41091,0
37.78944,-122.41448,0
37.79017,-122.41723,0
37.79079,-122.4192,0
37.79075,-122.41922,0
37.7908,-122.4196,0
37.79075,-122.41964,0
37.79074,-122.41964,0
37.79081,-122.41966,0
37.78907,-122.41854,0
37.78819,-122.41639,0
37.7882,-122.41189,0
37.78377,-122.41082,0
37.78112,-122.4084,0
37.78139,-122.40923,0
37.78139,-122.40923,0
37.78161,-122.40941,0
37.78007,-122.41297,0
37.77878,-122.4157,0
37.77847,-122.41847,0
37.7753,-122.42102,0
37.77488,-122.42457,0
37.77233,-122.42876,0
37.77224,-122.42874,0
37.77184,-122.42868,0
37.77132,-122.42691,0
37.77139,-122.42848,0
37.77394,-122.43097,0
37.77338,-122.43566,0
37.77499,-122.43769,0
37.77425,-122.43764,0
37.77245,-122.43721,0
37.77205,-122.43891,0
37.77206,-122.43892,0
37.7739,-122.43895,0
37.7749,-122.43101,0
37.77536,-122.42755,0
37.77692,-122.42282,0
37.77769,-122.41589,0
37.77896,-122.41128,0
37.78393,-122.40352,0
37.78355,-122.39837,0
37.79093,-122.39755,0
37.79109,-122.39754,0
37.79297,-122.39718,0
37.79308,-122.39726,0
37.79345,-122.39709,0
37.79312,-122.396,0
37.79286,-122.39627,0
37.79314,-122.39601,0
37.79311,-122.39607,0
37.79307,-122.39612,0
37.79307,-122.39616,0
37.79311,-122.39612,0
37.79313,-122.39608,0
37.79182,-122.3977,0
37.79281,-122.39647,0
37.79322,-122.39582,0
37.79322,-122.39587,0
37.79308,-122.39602,0
37.7929,-122.3963,0
37.79336,-122.39557,0
37.7933,-122.39567,0
37.79326,-122.39567,0
37.7932,-122.39578,0
37.79327,-122.39566,0
37.79332,-122.3956,0
37.79344,-122.39543,0
37.79355,-122.39527,0
37.79336,-122.39556,0
37.79335,-122.3955,0
37.79335,-122.39558,0
37.7933,-122.39563,0
37.79335,-122.39558,0
37.79335,-122.39552,0
37.79322,-122.39589,0
37.79324,-122.39605,0
37.79325,-122.39574,0
37.79333,-122.39549,0
37.79333,-122.39549,0
37.79338,-122.39527,0
37.79336,-122.39535,0
37.79326,-122.39498,0
37.79322,-122.39515,0
37.79313,-122.39544,0
37.79324,-122.39519,0
37.79326,-122.3953,0
37.79331,-122.39495,0
37.79331,-122.39496,0
37.79294,-122.39578,0
37.79314,-122.39534,0
37.79318,-122.39522,0
37.79292,-122.39581,0
37.79315,-122.39522,0
37.79321,-122.3952,0
37.79265,-122.39642,0
37.79327,-122.39504,0
37.79317,-122.39522,0
37.79309,-122.39522,0
37.79286,-122.39571,0
37.7928,-122.39575,0
37.7932,-122.39493,0
37.79326,-122.39488,0
37.79308,-122.39526,0
37.79407,-122.39562,0
37.79345,-122.39745,0
37.79375,-122.40061,0
37.79291,-122.40298,0
37.7923,-122.40767,0
37.79193,-122.40934,0
37.79054,-122.41332,0
37.79141,-122.41387,0
37.79371,-122.41461,0
37.79602,-122.41435,0
37.79605,-122.41411,0
37.79606,-122.41398,0
37.79253,-122.41252,0
37.79317,-122.40772,0
37.79408,-122.40448,0
37.79402,-122.40049,0
37.79441,-122.39796,0
37.79441,-122.39797,0
37.79469,-122.39761,0
37.79314,-122.3965,0
37.79241,-122.39375,0
37.79338,-122.39701,0
37.79337,-122.39895,0
37.79341,-122.40031,0
37.79193,-122.40287,0
37.78793,-122.40357,0
37.78746,-122.40304,0
37.78694,-122.40239,0
37.79061,-122.40295,0
37.79211,-122.40236,0
37.79585,-122.40378,0
37.79875,-122.40806,0
37.7999,-122.40967,0
37.80048,-122.4092,0
37.80104,-122.40932,0
37.8017,-122.40676,0
37.8017,-122.40675,0
37.80171,-122.40675,0
37.8014,-122.40892,0
37.79876,-122.41052,0
37.79738,-122.41047,0
37.79639,-122.41786,0
37.79559,-122.42327,0
37.79085,-122.42243,0
37.7857,-122.42133,0
37.78467,-122.42114,0
37.78451,-122.42107,0
37.77627,-122.42055,0
37.776,-122.4209,0
37.7873,-122.42511,0
37.7874,-122.43013,0
37.78573,-122.44355,0
37.78729,-122.44665,0
37.78698,-122.44899,0
37.78677,-122.4504,0
37.78219,-122.45021,0
37.78634,-122.44652,0
37.78787,-122.44091,0
37.78791,-122.44089,0
37.78782,-122.44091,0
37.788,-122.44089,0
37.78745,-122.44463,0
37.78787,-122.44386,0
37.78777,-122.44385,0
37.78775,-122.44383,0
37.78776,-122.4439,0
37.78785,-122.44376,0
37.78753,-122.44355,0
37.78743,-122.43783,0
37.78803,-122.43334,0
37.78514,-122.43274,0
37.78526,-122.43326,0
37.78627,-122.4335,0
37.78879,-122.43408,0
37.78796,-122.441,0
37.78758,-122.44391,0
37.78735,-122.44692,0
37.78761,-122.45146,0
37.78757,-122.45172,0
37.78781,-122.45184,0
37.78861,-122.45089,0
37.78944,-122.44464,0
37.79015,-122.43898,0
37.79033,-122.43735,0
37.7919,-122.4327,0
37.79445,-122.42665,0
37.79542,-122.42636,0
37.79579,-122.42311,0
37.79665,-122.42191,0
37.79852,-122.4223,0
37.79782,-122.42974,0
37.79766,-122.43108,0
37.7971,-122.43517,0
37.79927,-122.43972,0
37.80015,-122.44154,0
37.80074,-122.43745,0
37.80023,-122.43611,0
37.80065,-122.43012,0
37.80181,-122.428,0
37.8035,-122.42832,0
37.8035,-122.42831,0
37.80285,-122.42813,0
37.79868,-122.4257,0
37.79606,-122.42518,0
37.79584,-122.42339,0
37.79762,-122.41012,0
37.79787,-122.40632,0
37.7976,-122.402,0
37.79436,-122.40068,0
37.79436,-122.40068,0
37.79577,-122.40387,0
37.79823,-122.40406,0
37.79711,-122.41023,0
37.79627,-122.41289,0
37.79637,-122.41305,0
37.79635,-122.41309,0
37.79631,-122.41282,0
37.79634,-122.41327,0
37.79639,-122.41299,0
37.79694,-122.41297,0
37.7974,-122.41197,0
37.80017,-122.41249,0
37.80043,-122.41004,0
37.80056,-122.40919,0
37.80096,-122.40486,0
37.80235,-122.40461,0
37.80224,-122.4046,0
37.80066,-122.40731,0
37.79943,-122.41086,0
37.79617,-122.41172,0
37.79198,-122.4107,0
37.79162,-122.41076,0
37.79101,-122.41613,0
37.79101,-122.42006,0
37.78932,-122.42202,0
37.78652,-122.42219,0
37.78611,-122.42502,0
37.78538,-122.43187,0
37.78391,-122.43287,0
37.77993,-122.43209,0
37.77761,-122.43163,0
37.7749,-122.43108,0
37.77222,-122.43045,0
37.77222,-122.43045,0
37.77177,-122.43378,0
37.77189,-122.43244,0
37.77196,-122.4322,0
37.77247,-122.43218,0
37.77534,-122.43282,0
37.77777,-122.43328,0
37.78022,-122.43441,0
37.78142,-122.42495,0
37.7863,-122.4249,0
37.7866,-122.4248,0
37.78668,-122.42486,0
37.7867,-122.4249,0
37.79057,-122.42579,0
37.79554,-122.4268,0
37.79758,-122.42718,0
37.80021,-122.42766,0
37.8002,-122.43268,0
37.79913,-122.44094,0
37.79918,-122.44108,0
37.79932,-122.4411,0
37.79915,-122.44097,0
37.79844,-122.44082,0
37.7935,-122.43975,0
37.79003,-122.43913,0
37.7898,-122.43443,0
37.78995,-122.43403,0
37.79176,-122.43445,0
37.79409,-122.43661,0
37.79952,-122.43777,0
37.79975,-122.43782,0
37.80039,-122.43928,0
37.80002,-122.44235,0
37.80044,-122.43937,0
37.80063,-122.4362,0
37.80075,-122.42975,0
37.80084,-122.42617,0
37.79954,-122.42591,0
37.79955,-122.42591,0
37.79944,-122.42588,0
37.79365,-122.42471,0
37.79006,-122.42423,0
37.79013,-122.42426,0
37.78929,-122.43072,0
37.7883,-122.4337,0
37.78827,-122.43369,0
37.78827,-122.43369,0
37.78832,-122.43109,0
37.78894,-122.42622,0
37.78951,-122.42176,0
37.79048,-122.41406,0
37.7914,-122.40695,0
37.791,-122.40401,0
37.78835,-122.40358,0
37.78619,-122.40193,0
37.78533,-122.39984,0
37.78533,-122.39984,0
37.78544,-122.40001,0
37.78661,-122.39811,0
37.78443,-122.39532,0
37.78194,-122.39219,0
37.78018,-122.38999,0
37.78012,-122.38991,0
37.7801,-122.38988,0
37.78013,-122.38983,0
37.78329,-122.38834,0
37.78535,-122.38818,0
37.7901,-122.38937,0
37.79474,-122.394,0
37.79998,-122.39849,0
37.80421,-122.40228,0
37.80657,-122.40592,0
37.80821,-122.41004,0
37.80845,-122.41063,0
37.80839,-122.40992,0
37.80839,-122.40987,0
37.80839,-122.40988,0
37.80697,-122.41039,0
37.80686,-122.41219,0
37.80745,-122.41416,0
37.80716,-122.41643,0
37.8068,-122.41723,0
37.8068,-122.41723,0
37.80602,-122.41701,0
37.80425,-122.41647,0
37.80215,-122.41811,0
37.80178,-122.42119,0
37.79788,-122.42044,0
37.79726,-122.41145,0
37.79716,-122.41026,0
37.79481,-122.40952,0
37.79469,-122.40647,0
37.7945,-122.4064,0
37.79421,-122.40494,0
37.79417,-122.40299,0
37.79632,-122.40353,0
37.7975,-122.40744,0
37.79627,-122.41863,0
37.79654,-122.42003,0
37.79647,-122.42165,0
37.79888,-122.42289,0
37.79834,-122.42733,0
37.79805,-122.42915,0
37.79772,-122.43226,0
37.79753,-122.43551,0
37.79973,-122.43604,0
37.80016,-122.4378,0
37.8004,-122.43937,0
37.79998,-122.44288,0
37.80048,-122.43927,0
37.80053,-122.43824,0
37.79952,-122.43595,0
37.79724,-122.43724,0
37.79717,-122.43718,0
37.79668,-122.4386,0
37.79442,-122.44162,0
37.79221,-122.44325,0
37.79217,-122.44329,0
37.79212,-122.44331,0
37.79217,-122.44329,0
37.79217,-122.44328,0
37.79225,-122.44323,0
37.79225,-122.44325,0
37.79068,-122.4415,0
37.79067,-122.43923,0
37.78953,-122.43718,0
37.7897,-122.43553,0
37.79015,-122.43409,0
37.79151,-122.43439,0
37.79156,-122.43442,0
37.79156,-122.4344,0
37.79033,-122.43419,0
37.79094,-122.42567,0
37.79126,-122.42253,0
37.78762,-122.42181,0
37.78271,-122.42067,0
37.7781,-122.41974,0
37.77759,-122.41654,0
37.77526,-122.41309,0
37.77842,-122.40908,0
37.78376,-122.3988,0
37.78254,-122.39706,0
37.77959,-122.39338,0
37.7787,-122.39158,0
37.77876,-122.39132,0
37.77874,-122.39118,0
37.77887,-122.39098,0
37.7805,-122.39033,0
37.78055,-122.39039,0
37.78053,-122.3904,0
37.78053,-122.39045,0
37.78631,-122.39759,0
37.79003,-122.4018,0
37.78867,-122.40221,0
37.78783,-122.40391,0
37.78608,-122.40673,0
37.78512,-122.40811,0
37.7854,-122.40961,0
37.78608,-122.40934,0
37.78682,-122.40983,0
37.78763,-122.40731,0
37.78811,-122.40486,0
37.78696,-122.40289,0
37.7853,-122.40086,0
37.78095,-122.39534,0
37.77869,-122.39307,0
37.7772,-122.39488,0
37.77681,-122.39533,0
37.77668,-122.39538,0
37.77494,-122.39774,0
37.77171,-122.40142,0
37.76672,-122.39418,0
37.76684,-122.39181,0
37.76664,-122.389,0
37.76437,-122.38887,0
37.76032,-122.38845,0
37.75517,-122.38792,0
37.75263,-122.38768,0
37.75158,-122.39493,0
37.75161,-122.39489,0
37.75156,-122.39529,4
37.75165,-122.39527,4
37.75167,-122.39529,4
37.75167,-122.39529,4
37.75169,-122.39527,4
37.75141,-122.39348,4
37.75154,-122.39265,4
37.75917,-122.39249,4
37.77204,-122.39843,4
37.77316,-122.40305,4
37.77383,-122.40866,4
37.77531,-122.41058,4
37.77916,-122.41534,4
37.77917,-122.41535,4
37.78225,-122.41581,4
37.78445,-122.41634,4
37.78584,-122.41662,4
37.78584,-122.41662,4
37.78644,-122.41676,4
37.78832,-122.41682,4
37.78839,-122.42243,4
37.78777,-122.42737,4
37.78951,-122.43065,4
37.79153,-122.43102,4
37.79383,-122.43317,4
37.79691,-122.4338,4
37.80033,-122.4345,4
37.80088,-122.43464,4
37.80043,-122.4388,4
37.80043,-122.43881,4
37.80007,-122.43965,4
37.79984,-122.43528,4
37.8007,-122.42774,4
37.80103,-122.42592,4
37.79877,-122.42415,4
37.79828,-122.4185,4
37.79559,-122.41644,4
37.79309,-122.41474,4
37.79307,-122.41484,4
37.79312,-122.41479,4
37.79313,-122.41486,4
37.79231,-122.41616,4
37.79143,-122.41238,4
37.78871,-122.41184,4
37.7869,-122.41152,4
37.78747,-122.40636,4
37.78747,-122.40637,4
37.78809,-122.40398,4
37.78532,-122.40095,4
37.78262,-122.39721,4
37.77976,-122.39388,4
37.77667,-122.39365,4
37.77603,-122.39448,4
37.77107,-122.39787,4
37.75841,-122.39229,4
37.74469,-122.39509,4
37.73515,-122.40681,4
37.73141,-122.42297,4
37.72995,-122.43973,4
37.71791,-122.44849,4
37.71019,-122.45741,4
37.71085,-122.46187,4
37.71267,-122.47206,4
37.7146,-122.48355,4
37.71488,-122.48525,4
37.71857,-122.48491,4
37.71776,-122.48208,4
37.7177,-122.48207,4
37.71762,-122.48206,4
37.71767,-122.48207,4
37.71765,-122.48196,4
37.71911,-122.48143,4
37.7209,-122.47561,4
37.71637,-122.47231,4
37.7045,-122.47149,4
37.69458,-122.4704,4
37.67039,-122.48117,4
37.65775,-122.48667,4
37.60569,-122.49505,4
37.59157,-122.47512,4
37.58759,-122.4734,4
37.75742,-122.39594,4
37.58661,-122.47255,4
37.58661,-122.47256,4
37.58661,-122.47257,4
37.58343,-122.47405,4
37.58754,-122.47742,4
37.59444,-122.47661,4
37.59908,-122.48293,4
37.60047,-122.48778,4
37.60801,-122.49489,4
37.61812,-122.48536,4
37.63359,-122.47641,4
37.63829,-122.46555,4
37.64262,-122.46265,4
37.64362,-122.45257,4
37.64457,-122.45063,4
37.64572,-122.44815,4
37.64071,-122.44189,4
37.62939,-122.43266,4
37.63387,-122.41727,4
37.63049,-122.40221,4
37.6168,-122.39798,4
37.61501,-122.3901,4
37.61502,-122.3901,4
37.61471,-122.39012,4
37.61386,-122.39417,4
37.61761,-122.38704,4
37.61632,-122.386,4
37.61613,-122.38613,4
37.62459,-122.40174,4
37.63129,-122.40285,4
37.62678,-122.40142,4
37.61771,-122.38713,4
37.61794,-122.38663,4
37.67525,-122.38913,4
37.71529,-122.39828,4
37.72816,-122.40302,4
37.74043,-122.39917,4
37.75258,-122.39155,4
37.76611,-122.39432,4
37.7742,-122.40168,4
37.77148,-122.40552,4
37.77387,-122.40871,4
37.77671,-122.41224,4
37.77959,-122.41516,4
37.78499,-122.41619,4
37.78881,-122.41693,4
37.79044,-122.41408,4
37.79077,-122.41166,4
37.79111,-122.40949,4
37.79161,-122.40756,4
37.79174,-122.40729,4
37.79162,-122.40736,4
37.79157,-122.40727,4
37.79157,-122.4073,4
37.79155,-122.40732,4
37.79162,-122.40734,4
37.79164,-122.40733,4
37.79164,-122.40728,4
37.79152,-122.40736,4
37.79132,-122.40733,4
37.79148,-122.40742,4
37.79148,-122.40748,4
37.79137,-122.40737,4
37.7913,-122.40731,4
37.79127,-122.40728,4
37.7914,-122.40733,4
37.79144,-122.4074,4
37.79144,-122.40741,4
37.79146,-122.40741,4
37.79149,-122.4074,4
37.79141,-122.40742,4
37.79136,-122.40739,4
37.79131,-122.40734,4
37.79135,-122.40736,4
37.79135,-122.40734,4
37.79132,-122.40733,4
37.79142,-122.40736,4
37.79031,-122.40724,4
37.78886,-122.40831,4
37.78884,-122.40828,4
37.78869,-122.40836,4
37.78609,-122.40782,4
37.78641,-122.40874,4
37.78385,-122.40785,4
37.78134,-122.4048,4
37.77767,-122.39996,4
37.77546,-122.39728,4
37.77253,-122.40073,4
37.77003,-122.4018,4
37.77022,-122.40197,4
37.77199,-122.40153,4
37.77598,-122.39719,4
37.77655,-122.39339,4
37.77593,-122.39358,4
37.77609,-122.39385,4
37.77612,-122.39388,4
37.77652,-122.39429,4
37.77678,-122.39515,4
37.77552,-122.39692,4
37.78044,-122.40359,4
37.78388,-122.40814,4
37.78354,-122.40753,4
37.78405,-122.40762,4
37.78381,-122.40775,4
37.78338,-122.40877,4
37.7792,-122.41407,4
37.77597,-122.41783,4
37.76945,-122.4245,4
37.7664,-122.42438,4
37.76648,-122.42522,4
37.76773,-122.42654,4
37.76686,-122.41809,4
37.76692,-122.41683,4
37.76811,-122.41601,4
37.7681,-122.41601,4
37.76814,-122.41589,4
37.77094,-122.41521,4
37.77292,-122.41588,4
37.77642,-122.41167,4
37.77886,-122.41495,4
37.78273,-122.41574,4
37.78338,-122.41743,4
37.78105,-122.41725,4
37.78099,-122.41702,4
37.7796,-122.42009,4
37.77852,-122.41981,4
37.77975,-122.41856,4
37.78117,-122.41985,4
37.78139,-122.42054,4
37.78185,-122.42077,4
37.78329,-122.4209,4
37.78548,-122.42145,4
37.78797,-122.4217,4
37.78951,-122.42188,4
37.79007,-122.41707,4
37.7907,-122.41236,4
37.78721,-122.41153,4
37.78782,-122.40394,4
37.78725,-122.40338,4
37.78652,-122.40399,4
37.78948,-122.40187,4
37.7919,-122.40301,4
37.79171,-122.4075,4
37.7916,-122.40761,4
37.79157,-122.40754,4
37.79158,-122.40744,4
37.79154,-122.40749,4
37.79142,-122.4075,4
37.79144,-122.4075,4
37.79148,-122.40749,4
37.79133,-122.40765,4
37.79156,-122.40743,4
37.79166,-122.40736,4
37.79133,-122.40758,4
37.7914,-122.40748,4
37.7913,-122.4075,4
37.79124,-122.40759,4
37.79136,-122.40733,4
37.78896,-122.40384,4
37.78846,-122.40711,4
37.78841,-122.40762,4
37.78805,-122.41181,4
37.78925,-122.41366,4
37.7911,-122.41422,4
37.7938,-122.41484,4
37.79582,-122.41513,4
37.80064,-122.41599,4
37.80535,-122.41758,4
37.80643,-122.4191,4
37.79643,-122.41684,4
37.79119,-122.41573,4
37.78741,-122.41488,4
37.78761,-122.4098,4
37.78767,-122.40745,4
37.78783,-122.40748,4
37.78786,-122.40734,4
37.78789,-122.40761,4
37.78795,-122.4074,4
37.78802,-122.40749,4
37.78803,-122.40753,4
37.78815,-122.40816,4
37.78815,-122.40818,4
37.78811,-122.40833,4
37.78811,-122.40844,4
37.78804,-122.40855,4
37.7881,-122.40853,4
37.78804,-122.40852,4
37.78805,-122.40845,4
37.78818,-122.40849,4
37.7879,-122.40896,4
37.78859,-122.41018,4
37.78859,-122.41018,4
37.78877,-122.41025,4
37.79173,-122.41271,4
37.79078,-122.41917,4
37.79046,-122.42166,4
37.79042,-122.42246,4
37.78995,-122.4258,4
37.7896,-122.42813,4
37.78942,-122.4293,4
37.79039,-122.43082,4
37.79118,-122.43103,4
37.79134,-122.43104,4
37.79136,-122.43103,4
37.79809,-122.42714,4
37.79815,-122.42696,4
37.79462,-122.42482,4
37.79061,-122.42409,4
37.79059,-122.41886,4
37.79231,-122.41246,4
37.79118,-122.40858,4
37.79226,-122.40391,4
37.79305,-122.4027,4
37.79306,-122.40256,4
37.79795,-122.40087,4
37.7985,-122.40095,4
37.79846,-122.40152,4
37.79816,-122.40384,4
37.79777,-122.40753,4
37.79709,-122.40946,4
37.79626,-122.4185,4
37.79592,-122.42201,4
37.79568,-122.42394,4
37.7955,-122.42541,4
37.79449,-122.43365,4
37.79013,-122.43867,4
37.78919,-122.43988,4
37.78918,-122.43987,4
37.78808,-122.4423,4
37.78755,-122.444,4
37.78675,-122.45055,4
37.78673,-122.45069,4
37.78131,-122.45955,4
37.78251,-122.44798,4
37.77838,-122.44702,4
37.77193,-122.44572,4
37.77144,-122.44484,4
37.77344,-122.43483,4
37.77329,-122.43593,4
37.77287,-122.43732,4
37.77178,-122.43709,4
37.76939,-122.43593,4
37.76823,-122.43553,4
37.76823,-122.43544,4
37.76859,-122.43508,4
37.76862,-122.43518,4
37.76887,-122.43525,4
37.7692,-122.43474,4
37.76763,-122.43153,4
37.76984,-122.42406,4
37.77137,-122.42228,4
37.77164,-122.42236,4
37.77192,-122.42015,4
37.77523,-122.416,4
37.77595,-122.41518,4
37.77976,-122.41032,4
37.78197,-122.40758,4
37.78544,-122.40313,4
37.79073,-122.40035,4
37.78986,-122.39805,4
37.79216,-122.39948,4
37.79398,-122.39959,4
37.798,-122.40076,4
37.80053,-122.40153,4
37.80415,-122.4025,4
37.80565,-122.40548,4
37.80545,-122.407,4
37.80568,-122.40549,4
37.79755,-122.40176,4
37.79089,-122.40082,4
37.78918,-122.40164,4
37.78879,-122.40226,4
37.78868,-122.40223,4
37.789,-122.4028,4
37.7891,-122.40457,4
37.78804,-122.40884,4
37.78765,-122.41362,4
37.78984,-122.41392,4
37.79249,-122.4145,4
37.79533,-122.41487,4
37.79542,-122.41513,4
37.79253,-122.41299,4
37.79207,-122.41095,4
37.79213,-122.41103,4
37.79222,-122.41118,4
37.79204,-122.41092,4
37.79203,-122.41089,4
37.79201,-122.41095,4
37.79206,-122.41097,4
37.79202,-122.41091,4
37.7921,-122.41089,4
37.79207,-122.41085,4
37.79204,-122.41087,4
37.79207,-122.41087,4
37.79204,-122.41089,4
37.79206,-122.4109,4
37.79203,-122.41092,4
37.79198,-122.41087,4
37.79192,-122.41094,4
37.79192,-122.41098,4
37.79197,-122.41094,4
37.79192,-122.4109,4
37.79194,-122.41093,4
37.79197,-122.41093,4
37.79192,-122.41085,4
37.79191,-122.41073,4
37.792,-122.40975,4
37.79231,-122.40628,4
37.79282,-122.40434,4
37.79282,-122.40434,4
37.79384,-122.40329,4
37.79482,-122.40298,4
37.79625,-122.40475,4
37.79425,-122.40474,4
37.793,-122.40434,4
37.79356,-122.4028,4
37.794,-122.40051,4
37.794,-122.40051,4
37.79436,-122.40508,4
37.79372,-122.41057,4
37.79371,-122.41056,4
37.79312,-122.41278,4
37.793,-122.41638,4
37.79268,-122.41876,4
37.79207,-122.42363,4
37.79255,-122.42692,4
37.79497,-122.43014,4
37.79634,-122.42642,4
37.79653,-122.42509,4
37.79691,-122.42141,4
37.79691,-122.42149,4
37.79691,-122.42151,4
37.79692,-122.42149,4
37.795,-122.42492,4
